DECK_COUNT,GAMMA,BATCH_SIZE,LEARNING_RATE,EPS_START,EPS_DECAY,EPS_MIN,MIN_BET,MAX_BET,INITIAL_BANKROLL,MEMORY_SIZE,AverageReward,HardAcc,SoftAcc,PairsAcc,OverallAcc
6,0.9,32,0.0001,1.0,0.98,0.01,1,50,1000,1000,-0.06,,,,
6,0.9,32,0.0001,1.0,0.98,0.01,1,50,1000,20000,-0.0955,,,,
6,0.9,32,0.0001,1.0,0.98,0.01,1,50,1000,50000,-0.043,,,,
6,0.9,32,0.0001,1.0,0.98,0.001,1,50,1000,1000,-0.1295,,,,
6,0.9,32,0.0001,1.0,0.98,0.001,1,50,1000,20000,-0.0745,,,,
6,0.9,32,0.0001,1.0,0.98,0.001,1,50,1000,50000,-0.116,,,,
6,0.9,32,0.0001,1.0,0.99,0.01,1,50,1000,1000,-0.12,,,,
6,0.9,32,0.0001,1.0,0.99,0.01,1,50,1000,20000,-0.104,,,,
6,0.9,32,0.0001,1.0,0.99,0.01,1,50,1000,50000,-0.135,,,,
6,0.9,32,0.0001,1.0,0.99,0.001,1,50,1000,1000,-0.137,,,,
6,0.9,32,0.0001,1.0,0.99,0.001,1,50,1000,20000,-0.134,,,,
6,0.9,32,0.0001,1.0,0.99,0.001,1,50,1000,50000,-0.0845,,,,
6,0.9,32,0.0001,1.0,0.995,0.01,1,50,1000,1000,-0.0865,,,,
6,0.9,32,0.0001,1.0,0.995,0.01,1,50,1000,20000,-0.095,,,,
6,0.9,32,0.0001,1.0,0.995,0.01,1,50,1000,50000,-0.1315,,,,
6,0.9,32,0.0001,1.0,0.995,0.001,1,50,1000,1000,-0.104,,,,
6,0.9,32,0.0001,1.0,0.995,0.001,1,50,1000,20000,-0.0915,,,,
6,0.9,32,0.0001,1.0,0.995,0.001,1,50,1000,50000,-0.1095,,,,
6,0.9,32,0.0001,0.5,0.98,0.01,1,50,1000,1000,-0.1345,,,,
6,0.9,32,0.0001,0.5,0.98,0.01,1,50,1000,20000,-0.0705,,,,
6,0.9,32,0.0001,0.5,0.98,0.01,1,50,1000,50000,-0.105,,,,
6,0.9,32,0.0001,0.5,0.98,0.001,1,50,1000,1000,-0.08,,,,
6,0.9,32,0.0001,0.5,0.98,0.001,1,50,1000,20000,-0.1405,,,,
6,0.9,32,0.0001,0.5,0.98,0.001,1,50,1000,50000,-0.1415,,,,
6,0.9,32,0.0001,0.5,0.99,0.01,1,50,1000,1000,-0.109,,,,
6,0.9,32,0.0001,0.5,0.99,0.01,1,50,1000,20000,-0.149,,,,
6,0.9,32,0.0001,0.5,0.99,0.01,1,50,1000,50000,-0.119,,,,
6,0.9,32,0.0001,0.5,0.99,0.001,1,50,1000,1000,-0.0675,,,,
6,0.9,32,0.0001,0.5,0.99,0.001,1,50,1000,20000,-0.118,,,,
6,0.9,32,0.0001,0.5,0.99,0.001,1,50,1000,50000,-0.1235,,,,
6,0.9,32,0.0001,0.5,0.995,0.01,1,50,1000,1000,-0.127,,,,
6,0.9,32,0.0001,0.5,0.995,0.01,1,50,1000,20000,-0.067,,,,
6,0.9,32,0.0001,0.5,0.995,0.01,1,50,1000,50000,-0.1155,,,,
6,0.9,32,0.0001,0.5,0.995,0.001,1,50,1000,1000,-0.086,,,,
6,0.9,32,0.0001,0.5,0.995,0.001,1,50,1000,20000,-0.0955,,,,
6,0.9,32,0.0001,0.5,0.995,0.001,1,50,1000,50000,-0.12,,,,
6,0.9,32,0.0005,1.0,0.98,0.01,1,50,1000,1000,-0.136,,,,
6,0.9,32,0.0005,1.0,0.98,0.01,1,50,1000,20000,-0.0665,,,,
6,0.9,32,0.0005,1.0,0.98,0.01,1,50,1000,50000,-0.1105,,,,
6,0.9,32,0.0005,1.0,0.98,0.001,1,50,1000,1000,-0.133,,,,
6,0.9,32,0.0005,1.0,0.98,0.001,1,50,1000,20000,-0.098,,,,
6,0.9,32,0.0005,1.0,0.98,0.001,1,50,1000,50000,-0.1125,,,,
6,0.9,32,0.0005,1.0,0.99,0.01,1,50,1000,1000,-0.132,,,,
6,0.9,32,0.0005,1.0,0.99,0.01,1,50,1000,20000,-0.138,,,,
6,0.9,32,0.0005,1.0,0.99,0.01,1,50,1000,50000,-0.103,,,,
6,0.9,32,0.0005,1.0,0.99,0.001,1,50,1000,1000,-0.131,,,,
6,0.9,32,0.0005,1.0,0.99,0.001,1,50,1000,20000,-0.1115,,,,
6,0.9,32,0.0005,1.0,0.99,0.001,1,50,1000,50000,-0.096,,,,
6,0.9,32,0.0005,1.0,0.995,0.01,1,50,1000,1000,-0.1125,,,,
6,0.9,32,0.0005,1.0,0.995,0.01,1,50,1000,20000,-0.1135,,,,
6,0.9,32,0.0005,1.0,0.995,0.01,1,50,1000,50000,-0.134,,,,
6,0.9,32,0.0005,1.0,0.995,0.001,1,50,1000,1000,-0.124,,,,
6,0.9,32,0.0005,1.0,0.995,0.001,1,50,1000,20000,-0.103,,,,
6,0.9,32,0.0005,1.0,0.995,0.001,1,50,1000,50000,-0.1305,,,,
6,0.9,32,0.0005,0.5,0.98,0.01,1,50,1000,1000,-0.09,,,,
6,0.9,32,0.0005,0.5,0.98,0.01,1,50,1000,20000,-0.0825,,,,
6,0.9,32,0.0005,0.5,0.98,0.01,1,50,1000,50000,-0.0805,,,,
6,0.9,32,0.0005,0.5,0.98,0.001,1,50,1000,1000,-0.116,,,,
6,0.9,32,0.0005,0.5,0.98,0.001,1,50,1000,20000,-0.097,,,,
6,0.9,32,0.0005,0.5,0.98,0.001,1,50,1000,50000,-0.0655,,,,
6,0.9,32,0.0005,0.5,0.99,0.01,1,50,1000,1000,-0.1675,,,,
6,0.9,32,0.0005,0.5,0.99,0.01,1,50,1000,20000,-0.1175,,,,
6,0.9,32,0.0005,0.5,0.99,0.01,1,50,1000,50000,-0.0855,,,,
6,0.9,32,0.0005,0.5,0.99,0.001,1,50,1000,1000,-0.1275,,,,
6,0.9,32,0.0005,0.5,0.99,0.001,1,50,1000,20000,-0.1625,,,,
6,0.9,32,0.0005,0.5,0.99,0.001,1,50,1000,50000,-0.087,,,,
6,0.9,32,0.0005,0.5,0.995,0.01,1,50,1000,1000,-0.0785,,,,
6,0.9,32,0.0005,0.5,0.995,0.01,1,50,1000,20000,-0.1175,,,,
6,0.9,32,0.0005,0.5,0.995,0.01,1,50,1000,50000,-0.1375,,,,
6,0.9,32,0.0005,0.5,0.995,0.001,1,50,1000,1000,-0.125,,,,
6,0.9,32,0.0005,0.5,0.995,0.001,1,50,1000,20000,-0.1225,,,,
6,0.9,32,0.0005,0.5,0.995,0.001,1,50,1000,50000,-0.085,,,,
6,0.9,32,0.001,1.0,0.98,0.01,1,50,1000,1000,-0.0765,,,,
6,0.9,32,0.001,1.0,0.98,0.01,1,50,1000,20000,-0.1385,,,,
6,0.9,32,0.001,1.0,0.98,0.01,1,50,1000,50000,-0.082,,,,
6,0.9,32,0.001,1.0,0.98,0.001,1,50,1000,1000,-0.1415,,,,
6,0.9,32,0.001,1.0,0.98,0.001,1,50,1000,20000,-0.121,,,,
6,0.9,32,0.001,1.0,0.98,0.001,1,50,1000,50000,-0.0925,,,,
6,0.9,32,0.001,1.0,0.99,0.01,1,50,1000,1000,-0.126,,,,
6,0.9,32,0.001,1.0,0.99,0.01,1,50,1000,20000,-0.1325,,,,
6,0.9,32,0.001,1.0,0.99,0.01,1,50,1000,50000,-0.099,,,,
6,0.9,32,0.001,1.0,0.99,0.001,1,50,1000,1000,-0.131,,,,
6,0.9,32,0.001,1.0,0.99,0.001,1,50,1000,20000,-0.139,,,,
6,0.9,32,0.001,1.0,0.99,0.001,1,50,1000,50000,-0.0855,,,,
6,0.9,32,0.001,1.0,0.995,0.01,1,50,1000,1000,-0.142,,,,
6,0.9,32,0.001,1.0,0.995,0.01,1,50,1000,20000,-0.125,,,,
6,0.9,32,0.001,1.0,0.995,0.01,1,50,1000,50000,-0.1325,,,,
6,0.9,32,0.001,1.0,0.995,0.001,1,50,1000,1000,-0.1565,,,,
6,0.9,32,0.001,1.0,0.995,0.001,1,50,1000,20000,-0.096,,,,
6,0.9,32,0.001,1.0,0.995,0.001,1,50,1000,50000,-0.1355,,,,
6,0.9,32,0.001,0.5,0.98,0.01,1,50,1000,1000,-0.1365,,,,
6,0.9,32,0.001,0.5,0.98,0.01,1,50,1000,20000,-0.0675,,,,
6,0.9,32,0.001,0.5,0.98,0.01,1,50,1000,50000,-0.0985,,,,
6,0.9,32,0.001,0.5,0.98,0.001,1,50,1000,1000,-0.126,,,,
6,0.9,32,0.001,0.5,0.98,0.001,1,50,1000,20000,-0.088,,,,
6,0.9,32,0.001,0.5,0.98,0.001,1,50,1000,50000,-0.0875,,,,
6,0.9,32,0.001,0.5,0.99,0.01,1,50,1000,1000,-0.1345,,,,
6,0.9,32,0.001,0.5,0.99,0.01,1,50,1000,20000,-0.1535,,,,
6,0.9,32,0.001,0.5,0.99,0.01,1,50,1000,50000,-0.104,,,,
6,0.9,32,0.001,0.5,0.99,0.001,1,50,1000,1000,-0.0725,,,,
6,0.9,32,0.001,0.5,0.99,0.001,1,50,1000,20000,-0.1055,,,,
6,0.9,32,0.001,0.5,0.99,0.001,1,50,1000,50000,-0.0825,,,,
6,0.9,32,0.001,0.5,0.995,0.01,1,50,1000,1000,-0.0915,,,,
6,0.9,32,0.001,0.5,0.995,0.01,1,50,1000,20000,-0.1295,,,,
6,0.9,32,0.001,0.5,0.995,0.01,1,50,1000,50000,-0.0895,,,,
6,0.9,32,0.001,0.5,0.995,0.001,1,50,1000,1000,-0.145,,,,
6,0.9,32,0.001,0.5,0.995,0.001,1,50,1000,20000,-0.1205,,,,
6,0.9,32,0.001,0.5,0.995,0.001,1,50,1000,50000,-0.1165,,,,
6,0.9,64,0.0001,1.0,0.98,0.01,1,50,1000,1000,-0.0765,,,,
6,0.9,64,0.0001,1.0,0.98,0.01,1,50,1000,20000,-0.1125,,,,
6,0.9,64,0.0001,1.0,0.98,0.01,1,50,1000,50000,-0.074,,,,
6,0.9,64,0.0001,1.0,0.98,0.001,1,50,1000,1000,-0.131,,,,
6,0.9,64,0.0001,1.0,0.98,0.001,1,50,1000,20000,-0.1305,,,,
6,0.9,64,0.0001,1.0,0.98,0.001,1,50,1000,50000,-0.0935,,,,
6,0.9,64,0.0001,1.0,0.99,0.01,1,50,1000,1000,-0.085,,,,
6,0.9,64,0.0001,1.0,0.99,0.01,1,50,1000,20000,-0.107,,,,
6,0.9,64,0.0001,1.0,0.99,0.01,1,50,1000,50000,-0.1425,,,,
6,0.9,64,0.0001,1.0,0.99,0.001,1,50,1000,1000,-0.1065,,,,
6,0.9,64,0.0001,1.0,0.99,0.001,1,50,1000,20000,-0.124,,,,
6,0.9,64,0.0001,1.0,0.99,0.001,1,50,1000,50000,-0.106,,,,
6,0.9,64,0.0001,1.0,0.995,0.01,1,50,1000,1000,-0.1025,,,,
6,0.9,64,0.0001,1.0,0.995,0.01,1,50,1000,20000,-0.0975,,,,
6,0.9,64,0.0001,1.0,0.995,0.01,1,50,1000,50000,-0.099,,,,
6,0.9,64,0.0001,1.0,0.995,0.001,1,50,1000,1000,-0.1215,,,,
6,0.9,64,0.0001,1.0,0.995,0.001,1,50,1000,20000,-0.0745,,,,
6,0.9,64,0.0001,1.0,0.995,0.001,1,50,1000,50000,-0.108,,,,
6,0.9,64,0.0001,0.5,0.98,0.01,1,50,1000,1000,-0.1,,,,
6,0.9,64,0.0001,0.5,0.98,0.01,1,50,1000,20000,-0.127,,,,
6,0.9,64,0.0001,0.5,0.98,0.01,1,50,1000,50000,-0.116,,,,
6,0.9,64,0.0001,0.5,0.98,0.001,1,50,1000,1000,-0.087,,,,
