DECK_COUNT,GAMMA,BATCH_SIZE,LEARNING_RATE,EPS_START,EPS_DECAY,EPS_MIN,MIN_BET,MAX_BET,INITIAL_BANKROLL,MEMORY_SIZE,AverageReward,HardAcc,SoftAcc,PairsAcc,OverallAcc
6,0.9,128,0.001,1.0,0.995,0.001,1,50,1000,20000,-0.2085,,,,
6,0.9,128,0.001,1.0,0.995,0.001,1,50,1000,50000,-0.208,,,,
6,0.9,128,0.001,0.5,0.98,0.01,1,50,1000,1000,-0.2705,,,,
6,0.9,128,0.001,0.5,0.98,0.01,1,50,1000,20000,-0.1395,,,,
6,0.9,128,0.001,0.5,0.98,0.01,1,50,1000,50000,-0.181,,,,
6,0.9,128,0.001,0.5,0.98,0.001,1,50,1000,1000,-0.1525,,,,
6,0.9,128,0.001,0.5,0.98,0.001,1,50,1000,20000,-0.1405,,,,
6,0.9,128,0.001,0.5,0.98,0.001,1,50,1000,50000,-0.132,,,,
6,0.9,128,0.001,0.5,0.99,0.01,1,50,1000,1000,-0.2175,,,,
6,0.9,128,0.001,0.5,0.99,0.01,1,50,1000,20000,-0.0715,,,,
6,0.9,128,0.001,0.5,0.99,0.01,1,50,1000,50000,-0.1965,,,,
6,0.9,128,0.001,0.5,0.99,0.001,1,50,1000,1000,-0.1705,,,,
6,0.9,128,0.001,0.5,0.99,0.001,1,50,1000,20000,-0.0955,,,,
6,0.9,128,0.001,0.5,0.99,0.001,1,50,1000,50000,-0.1745,,,,
6,0.9,128,0.001,0.5,0.995,0.01,1,50,1000,1000,-0.236,,,,
6,0.9,128,0.001,0.5,0.995,0.01,1,50,1000,20000,-0.1225,,,,
6,0.9,128,0.001,0.5,0.995,0.01,1,50,1000,50000,-0.1725,,,,
6,0.9,128,0.001,0.5,0.995,0.001,1,50,1000,1000,-0.112,,,,
6,0.9,128,0.001,0.5,0.995,0.001,1,50,1000,20000,-0.1175,,,,
6,0.9,128,0.001,0.5,0.995,0.001,1,50,1000,50000,-0.1925,,,,
6,0.95,32,0.0001,1.0,0.98,0.01,1,50,1000,1000,-0.1325,,,,
6,0.95,32,0.0001,1.0,0.98,0.01,1,50,1000,20000,-0.146,,,,
6,0.95,32,0.0001,1.0,0.98,0.01,1,50,1000,50000,-0.1225,,,,
6,0.95,32,0.0001,1.0,0.98,0.001,1,50,1000,1000,-0.078,,,,
6,0.95,32,0.0001,1.0,0.98,0.001,1,50,1000,20000,-0.0975,,,,
6,0.95,32,0.0001,1.0,0.98,0.001,1,50,1000,50000,-0.1455,,,,
6,0.95,32,0.0001,1.0,0.99,0.01,1,50,1000,1000,-0.126,,,,
6,0.95,32,0.0001,1.0,0.99,0.01,1,50,1000,20000,-0.153,,,,
6,0.95,32,0.0001,1.0,0.99,0.01,1,50,1000,50000,-0.1645,,,,
6,0.95,32,0.0001,1.0,0.99,0.001,1,50,1000,1000,-0.149,,,,
6,0.95,32,0.0001,1.0,0.99,0.001,1,50,1000,20000,-0.1775,,,,
6,0.95,32,0.0001,1.0,0.99,0.001,1,50,1000,50000,-0.1195,,,,
6,0.95,32,0.0001,1.0,0.995,0.01,1,50,1000,1000,-0.1765,,,,
6,0.95,32,0.0001,1.0,0.995,0.01,1,50,1000,20000,-0.232,,,,
6,0.95,32,0.0001,1.0,0.995,0.01,1,50,1000,50000,-0.1355,,,,
6,0.95,32,0.0001,1.0,0.995,0.001,1,50,1000,1000,-0.0875,,,,
6,0.95,32,0.0001,1.0,0.995,0.001,1,50,1000,20000,-0.0835,,,,
6,0.95,32,0.0001,1.0,0.995,0.001,1,50,1000,50000,-0.1395,,,,
6,0.95,32,0.0001,0.5,0.98,0.01,1,50,1000,1000,-0.203,,,,
6,0.95,32,0.0001,0.5,0.98,0.01,1,50,1000,20000,-0.123,,,,
6,0.95,32,0.0001,0.5,0.98,0.01,1,50,1000,50000,-0.142,,,,
6,0.95,32,0.0001,0.5,0.98,0.001,1,50,1000,1000,-0.142,,,,
6,0.95,32,0.0001,0.5,0.98,0.001,1,50,1000,20000,-0.1215,,,,
6,0.95,32,0.0001,0.5,0.98,0.001,1,50,1000,50000,-0.101,,,,
6,0.95,32,0.0001,0.5,0.99,0.01,1,50,1000,1000,-0.126,,,,
6,0.95,32,0.0001,0.5,0.99,0.01,1,50,1000,20000,-0.0985,,,,
6,0.95,32,0.0001,0.5,0.99,0.01,1,50,1000,50000,-0.1535,,,,
6,0.95,32,0.0001,0.5,0.99,0.001,1,50,1000,1000,-0.1335,,,,
6,0.95,32,0.0001,0.5,0.99,0.001,1,50,1000,20000,-0.1125,,,,
6,0.95,32,0.0001,0.5,0.99,0.001,1,50,1000,50000,-0.1805,,,,
6,0.95,32,0.0001,0.5,0.995,0.01,1,50,1000,1000,-0.1295,,,,
6,0.95,32,0.0001,0.5,0.995,0.01,1,50,1000,20000,-0.1295,,,,
6,0.95,32,0.0001,0.5,0.995,0.01,1,50,1000,50000,-0.121,,,,
6,0.95,32,0.0001,0.5,0.995,0.001,1,50,1000,1000,-0.136,,,,
6,0.95,32,0.0001,0.5,0.995,0.001,1,50,1000,20000,-0.1115,,,,
6,0.95,32,0.0001,0.5,0.995,0.001,1,50,1000,50000,-0.1585,,,,
6,0.95,32,0.0005,1.0,0.98,0.01,1,50,1000,1000,-0.232,,,,
6,0.95,32,0.0005,1.0,0.98,0.01,1,50,1000,20000,-0.112,,,,
6,0.95,32,0.0005,1.0,0.98,0.01,1,50,1000,50000,-0.1385,,,,
6,0.95,32,0.0005,1.0,0.98,0.001,1,50,1000,1000,-0.148,,,,
6,0.95,32,0.0005,1.0,0.98,0.001,1,50,1000,20000,-0.2685,,,,
6,0.95,32,0.0005,1.0,0.98,0.001,1,50,1000,50000,-0.1325,,,,
6,0.95,32,0.0005,1.0,0.99,0.01,1,50,1000,1000,-0.145,,,,
6,0.95,32,0.0005,1.0,0.99,0.01,1,50,1000,20000,-0.123,,,,
6,0.95,32,0.0005,1.0,0.99,0.01,1,50,1000,50000,-0.1045,,,,
6,0.95,32,0.0005,1.0,0.99,0.001,1,50,1000,1000,-0.24,,,,
6,0.95,32,0.0005,1.0,0.99,0.001,1,50,1000,20000,-0.1005,,,,
6,0.95,32,0.0005,1.0,0.99,0.001,1,50,1000,50000,-0.156,,,,
6,0.95,32,0.0005,1.0,0.995,0.01,1,50,1000,1000,-0.1475,,,,
6,0.95,32,0.0005,1.0,0.995,0.01,1,50,1000,20000,-0.151,,,,
6,0.95,32,0.0005,1.0,0.995,0.01,1,50,1000,50000,-0.14,,,,
6,0.95,32,0.0005,1.0,0.995,0.001,1,50,1000,1000,-0.0705,,,,
6,0.95,32,0.0005,1.0,0.995,0.001,1,50,1000,20000,-0.102,,,,
6,0.95,32,0.0005,1.0,0.995,0.001,1,50,1000,50000,-0.144,,,,
6,0.95,32,0.0005,0.5,0.98,0.01,1,50,1000,1000,-0.165,,,,
6,0.95,32,0.0005,0.5,0.98,0.01,1,50,1000,20000,-0.141,,,,
6,0.95,32,0.0005,0.5,0.98,0.01,1,50,1000,50000,-0.2085,,,,
6,0.95,32,0.0005,0.5,0.98,0.001,1,50,1000,1000,-0.195,,,,
6,0.95,32,0.0005,0.5,0.98,0.001,1,50,1000,20000,-0.126,,,,
6,0.95,32,0.0005,0.5,0.98,0.001,1,50,1000,50000,-0.209,,,,
6,0.95,32,0.0005,0.5,0.99,0.01,1,50,1000,1000,-0.149,,,,
6,0.95,32,0.0005,0.5,0.99,0.01,1,50,1000,20000,-0.1505,,,,
6,0.95,32,0.0005,0.5,0.99,0.01,1,50,1000,50000,-0.095,,,,
6,0.95,32,0.0005,0.5,0.99,0.001,1,50,1000,1000,-0.11,,,,
6,0.95,32,0.0005,0.5,0.99,0.001,1,50,1000,20000,-0.1695,,,,
6,0.95,32,0.0005,0.5,0.99,0.001,1,50,1000,50000,-0.1385,,,,
6,0.95,32,0.0005,0.5,0.995,0.01,1,50,1000,1000,-0.148,,,,
6,0.95,32,0.0005,0.5,0.995,0.01,1,50,1000,20000,-0.205,,,,
6,0.95,32,0.0005,0.5,0.995,0.01,1,50,1000,50000,-0.211,,,,
6,0.95,32,0.0005,0.5,0.995,0.001,1,50,1000,1000,-0.1735,,,,
6,0.95,32,0.0005,0.5,0.995,0.001,1,50,1000,20000,-0.143,,,,
6,0.95,32,0.0005,0.5,0.995,0.001,1,50,1000,50000,-0.203,,,,
6,0.95,32,0.001,1.0,0.98,0.01,1,50,1000,1000,-0.1235,,,,
6,0.95,32,0.001,1.0,0.98,0.01,1,50,1000,20000,-0.1575,,,,
6,0.95,32,0.001,1.0,0.98,0.01,1,50,1000,50000,-0.129,,,,
6,0.95,32,0.001,1.0,0.98,0.001,1,50,1000,1000,-0.1895,,,,
6,0.95,32,0.001,1.0,0.98,0.001,1,50,1000,20000,-0.112,,,,
6,0.95,32,0.001,1.0,0.98,0.001,1,50,1000,50000,-0.1405,,,,
6,0.95,32,0.001,1.0,0.99,0.01,1,50,1000,1000,-0.1745,,,,
6,0.95,32,0.001,1.0,0.99,0.01,1,50,1000,20000,-0.142,,,,
6,0.95,32,0.001,1.0,0.99,0.01,1,50,1000,50000,-0.1685,,,,
6,0.95,32,0.001,1.0,0.99,0.001,1,50,1000,1000,-0.2015,,,,
6,0.95,32,0.001,1.0,0.99,0.001,1,50,1000,20000,-0.195,,,,
6,0.95,32,0.001,1.0,0.99,0.001,1,50,1000,50000,-0.2585,,,,
6,0.95,32,0.001,1.0,0.995,0.01,1,50,1000,1000,-0.189,,,,
6,0.95,32,0.001,1.0,0.995,0.01,1,50,1000,20000,-0.187,,,,
6,0.95,32,0.001,1.0,0.995,0.01,1,50,1000,50000,-0.122,,,,
6,0.95,32,0.001,1.0,0.995,0.001,1,50,1000,1000,-0.2135,,,,
6,0.95,32,0.001,1.0,0.995,0.001,1,50,1000,20000,-0.204,,,,
6,0.95,32,0.001,1.0,0.995,0.001,1,50,1000,50000,-0.134,,,,
6,0.95,32,0.001,0.5,0.98,0.01,1,50,1000,1000,-0.2105,,,,
6,0.95,32,0.001,0.5,0.98,0.01,1,50,1000,20000,-0.1315,,,,
6,0.95,32,0.001,0.5,0.98,0.01,1,50,1000,50000,-0.13,,,,
6,0.95,32,0.001,0.5,0.98,0.001,1,50,1000,1000,-0.222,,,,
6,0.95,32,0.001,0.5,0.98,0.001,1,50,1000,20000,-0.177,,,,
6,0.95,32,0.001,0.5,0.98,0.001,1,50,1000,50000,-0.1945,,,,
6,0.95,32,0.001,0.5,0.99,0.01,1,50,1000,1000,-0.1435,,,,
6,0.95,32,0.001,0.5,0.99,0.01,1,50,1000,20000,-0.1605,,,,
6,0.95,32,0.001,0.5,0.99,0.01,1,50,1000,50000,-0.127,,,,
6,0.95,32,0.001,0.5,0.99,0.001,1,50,1000,1000,-0.22,,,,
6,0.95,32,0.001,0.5,0.99,0.001,1,50,1000,20000,-0.155,,,,
6,0.95,32,0.001,0.5,0.99,0.001,1,50,1000,50000,-0.178,,,,
6,0.95,32,0.001,0.5,0.995,0.01,1,50,1000,1000,-0.2595,,,,
6,0.95,32,0.001,0.5,0.995,0.01,1,50,1000,20000,-0.173,,,,
6,0.95,32,0.001,0.5,0.995,0.01,1,50,1000,50000,-0.159,,,,
6,0.95,32,0.001,0.5,0.995,0.001,1,50,1000,1000,-0.1365,,,,
6,0.95,32,0.001,0.5,0.995,0.001,1,50,1000,20000,-0.1755,,,,
6,0.95,32,0.001,0.5,0.995,0.001,1,50,1000,50000,-0.138,,,,
6,0.95,64,0.0001,1.0,0.98,0.01,1,50,1000,1000,-0.1005,,,,
6,0.95,64,0.0001,1.0,0.98,0.01,1,50,1000,20000,-0.1165,,,,
6,0.95,64,0.0001,1.0,0.98,0.01,1,50,1000,50000,-0.0965,,,,
6,0.95,64,0.0001,1.0,0.98,0.001,1,50,1000,1000,-0.2055,,,,
6,0.95,64,0.0001,1.0,0.98,0.001,1,50,1000,20000,-0.122,,,,
6,0.95,64,0.0001,1.0,0.98,0.001,1,50,1000,50000,-0.185,,,,
6,0.95,64,0.0001,1.0,0.99,0.01,1,50,1000,1000,-0.164,,,,
6,0.95,64,0.0001,1.0,0.99,0.01,1,50,1000,20000,-0.1235,,,,
6,0.95,64,0.0001,1.0,0.99,0.01,1,50,1000,50000,-0.1595,,,,
6,0.95,64,0.0001,1.0,0.99,0.001,1,50,1000,1000,-0.172,,,,
6,0.95,64,0.0001,1.0,0.99,0.001,1,50,1000,20000,-0.137,,,,
6,0.95,64,0.0001,1.0,0.99,0.001,1,50,1000,50000,-0.1055,,,,
6,0.95,64,0.0001,1.0,0.995,0.01,1,50,1000,1000,-0.13,,,,
6,0.95,64,0.0001,1.0,0.995,0.01,1,50,1000,20000,-0.171,,,,
6,0.95,64,0.0001,1.0,0.995,0.01,1,50,1000,50000,-0.168,,,,
6,0.95,64,0.0001,1.0,0.995,0.001,1,50,1000,1000,-0.1055,,,,
6,0.95,64,0.0001,1.0,0.995,0.001,1,50,1000,20000,-0.116,,,,
6,0.95,64,0.0001,1.0,0.995,0.001,1,50,1000,50000,-0.1575,,,,
6,0.95,64,0.0001,0.5,0.98,0.01,1,50,1000,1000,-0.153,,,,
6,0.95,64,0.0001,0.5,0.98,0.01,1,50,1000,20000,-0.1375,,,,
6,0.95,64,0.0001,0.5,0.98,0.01,1,50,1000,50000,-0.122,,,,
6,0.95,64,0.0001,0.5,0.98,0.001,1,50,1000,1000,-0.0955,,,,
6,0.95,64,0.0001,0.5,0.98,0.001,1,50,1000,20000,-0.137,,,,
6,0.95,64,0.0001,0.5,0.98,0.001,1,50,1000,50000,-0.1205,,,,
6,0.95,64,0.0001,0.5,0.99,0.01,1,50,1000,1000,-0.116,,,,
6,0.95,64,0.0001,0.5,0.99,0.01,1,50,1000,20000,-0.132,,,,
6,0.95,64,0.0001,0.5,0.99,0.01,1,50,1000,50000,-0.1815,,,,
6,0.95,64,0.0001,0.5,0.99,0.001,1,50,1000,1000,-0.1025,,,,
6,0.95,64,0.0001,0.5,0.99,0.001,1,50,1000,20000,-0.145,,,,
6,0.95,64,0.0001,0.5,0.99,0.001,1,50,1000,50000,-0.201,,,,
6,0.95,64,0.0001,0.5,0.995,0.01,1,50,1000,1000,-0.0915,,,,
6,0.95,64,0.0001,0.5,0.995,0.01,1,50,1000,20000,-0.1315,,,,
6,0.95,64,0.0001,0.5,0.995,0.01,1,50,1000,50000,-0.1265,,,,
6,0.95,64,0.0001,0.5,0.995,0.001,1,50,1000,1000,-0.1,,,,
6,0.95,64,0.0001,0.5,0.995,0.001,1,50,1000,20000,-0.1375,,,,
6,0.95,64,0.0001,0.5,0.995,0.001,1,50,1000,50000,-0.1135,,,,
6,0.95,64,0.0005,1.0,0.98,0.01,1,50,1000,1000,-0.2205,,,,
6,0.95,64,0.0005,1.0,0.98,0.01,1,50,1000,20000,-0.1445,,,,
6,0.95,64,0.0005,1.0,0.98,0.01,1,50,1000,50000,-0.235,,,,
6,0.95,64,0.0005,1.0,0.98,0.001,1,50,1000,1000,-0.227,,,,
6,0.95,64,0.0005,1.0,0.98,0.001,1,50,1000,20000,-0.1885,,,,
6,0.95,64,0.0005,1.0,0.98,0.001,1,50,1000,50000,-0.151,,,,
6,0.95,64,0.0005,1.0,0.99,0.01,1,50,1000,1000,-0.1565,,,,
6,0.95,64,0.0005,1.0,0.99,0.01,1,50,1000,20000,-0.223,,,,
6,0.95,64,0.0005,1.0,0.99,0.01,1,50,1000,50000,-0.1145,,,,
6,0.95,64,0.0005,1.0,0.99,0.001,1,50,1000,1000,-0.2115,,,,
6,0.95,64,0.0005,1.0,0.99,0.001,1,50,1000,20000,-0.1515,,,,
6,0.95,64,0.0005,1.0,0.99,0.001,1,50,1000,50000,-0.1815,,,,
6,0.95,64,0.0005,1.0,0.995,0.01,1,50,1000,1000,-0.1345,,,,
6,0.95,64,0.0005,1.0,0.995,0.01,1,50,1000,20000,-0.1485,,,,
6,0.95,64,0.0005,1.0,0.995,0.01,1,50,1000,50000,-0.1925,,,,
6,0.95,64,0.0005,1.0,0.995,0.001,1,50,1000,1000,-0.189,,,,
6,0.95,64,0.0005,1.0,0.995,0.001,1,50,1000,20000,-0.1055,,,,
6,0.95,64,0.0005,1.0,0.995,0.001,1,50,1000,50000,-0.2595,,,,
6,0.95,64,0.0005,0.5,0.98,0.01,1,50,1000,1000,-0.211,,,,
6,0.95,64,0.0005,0.5,0.98,0.01,1,50,1000,20000,-0.236,,,,
6,0.95,64,0.0005,0.5,0.98,0.01,1,50,1000,50000,-0.257,,,,
6,0.95,64,0.0005,0.5,0.98,0.001,1,50,1000,1000,-0.1925,,,,
6,0.95,64,0.0005,0.5,0.98,0.001,1,50,1000,20000,-0.1585,,,,
6,0.95,64,0.0005,0.5,0.98,0.001,1,50,1000,50000,-0.2035,,,,
6,0.95,64,0.0005,0.5,0.99,0.01,1,50,1000,1000,-0.153,,,,
6,0.95,64,0.0005,0.5,0.99,0.01,1,50,1000,20000,-0.1545,,,,
6,0.95,64,0.0005,0.5,0.99,0.01,1,50,1000,50000,-0.1935,,,,
6,0.95,64,0.0005,0.5,0.99,0.001,1,50,1000,1000,-0.2505,,,,
6,0.95,64,0.0005,0.5,0.99,0.001,1,50,1000,20000,-0.1195,,,,
6,0.95,64,0.0005,0.5,0.99,0.001,1,50,1000,50000,-0.211,,,,
6,0.95,64,0.0005,0.5,0.995,0.01,1,50,1000,1000,-0.112,,,,
6,0.95,64,0.0005,0.5,0.995,0.01,1,50,1000,20000,-0.1415,,,,
6,0.95,64,0.0005,0.5,0.995,0.01,1,50,1000,50000,-0.073,,,,
6,0.95,64,0.0005,0.5,0.995,0.001,1,50,1000,1000,-0.298,,,,
6,0.95,64,0.0005,0.5,0.995,0.001,1,50,1000,20000,-0.1595,,,,
6,0.95,64,0.0005,0.5,0.995,0.001,1,50,1000,50000,-0.202,,,,
6,0.95,64,0.001,1.0,0.98,0.01,1,50,1000,1000,-0.3735,,,,
6,0.95,64,0.001,1.0,0.98,0.01,1,50,1000,20000,-0.232,,,,
6,0.95,64,0.001,1.0,0.98,0.01,1,50,1000,50000,-0.16,,,,
6,0.95,64,0.001,1.0,0.98,0.001,1,50,1000,1000,-0.2045,,,,
6,0.95,64,0.001,1.0,0.98,0.001,1,50,1000,20000,-0.13,,,,
6,0.95,64,0.001,1.0,0.98,0.001,1,50,1000,50000,-0.1235,,,,
6,0.95,64,0.001,1.0,0.99,0.01,1,50,1000,1000,-0.173,,,,
6,0.95,64,0.001,1.0,0.99,0.01,1,50,1000,20000,-0.162,,,,
6,0.95,64,0.001,1.0,0.99,0.01,1,50,1000,50000,-0.19,,,,
6,0.95,64,0.001,1.0,0.99,0.001,1,50,1000,1000,-0.1615,,,,
6,0.95,64,0.001,1.0,0.99,0.001,1,50,1000,20000,-0.13,,,,
6,0.95,64,0.001,1.0,0.99,0.001,1,50,1000,50000,-0.234,,,,
6,0.95,64,0.001,1.0,0.995,0.01,1,50,1000,1000,-0.1975,,,,
6,0.95,64,0.001,1.0,0.995,0.01,1,50,1000,20000,-0.166,,,,
6,0.95,64,0.001,1.0,0.995,0.01,1,50,1000,50000,-0.1255,,,,
6,0.95,64,0.001,1.0,0.995,0.001,1,50,1000,1000,-0.196,,,,
6,0.95,64,0.001,1.0,0.995,0.001,1,50,1000,20000,-0.1,,,,
6,0.95,64,0.001,1.0,0.995,0.001,1,50,1000,50000,-0.132,,,,
6,0.95,64,0.001,0.5,0.98,0.01,1,50,1000,1000,-0.2465,,,,
6,0.95,64,0.001,0.5,0.98,0.01,1,50,1000,20000,-0.1975,,,,
6,0.95,64,0.001,0.5,0.98,0.01,1,50,1000,50000,-0.189,,,,
6,0.95,64,0.001,0.5,0.98,0.001,1,50,1000,1000,-0.322,,,,
6,0.95,64,0.001,0.5,0.98,0.001,1,50,1000,20000,-0.2095,,,,
6,0.95,64,0.001,0.5,0.98,0.001,1,50,1000,50000,-0.2005,,,,
6,0.95,64,0.001,0.5,0.99,0.01,1,50,1000,1000,-0.287,,,,
6,0.95,64,0.001,0.5,0.99,0.01,1,50,1000,20000,-0.1495,,,,
6,0.95,64,0.001,0.5,0.99,0.01,1,50,1000,50000,-0.13,,,,
6,0.95,64,0.001,0.5,0.99,0.001,1,50,1000,1000,-0.137,,,,
6,0.95,64,0.001,0.5,0.99,0.001,1,50,1000,20000,-0.219,,,,
6,0.95,64,0.001,0.5,0.99,0.001,1,50,1000,50000,-0.198,,,,
6,0.95,64,0.001,0.5,0.995,0.01,1,50,1000,1000,-0.1675,,,,
6,0.95,64,0.001,0.5,0.995,0.01,1,50,1000,20000,-0.1485,,,,
6,0.95,64,0.001,0.5,0.995,0.01,1,50,1000,50000,-0.192,,,,
6,0.95,64,0.001,0.5,0.995,0.001,1,50,1000,1000,-0.1535,,,,
6,0.95,64,0.001,0.5,0.995,0.001,1,50,1000,20000,-0.2045,,,,
6,0.95,64,0.001,0.5,0.995,0.001,1,50,1000,50000,-0.1995,,,,
6,0.95,128,0.0001,1.0,0.98,0.01,1,50,1000,1000,-0.1415,,,,
6,0.95,128,0.0001,1.0,0.98,0.01,1,50,1000,20000,-0.0935,,,,
6,0.95,128,0.0001,1.0,0.98,0.01,1,50,1000,50000,-0.147,,,,
6,0.95,128,0.0001,1.0,0.98,0.001,1,50,1000,1000,-0.1505,,,,
6,0.95,128,0.0001,1.0,0.98,0.001,1,50,1000,20000,-0.1505,,,,
6,0.95,128,0.0001,1.0,0.98,0.001,1,50,1000,50000,-0.122,,,,
6,0.95,128,0.0001,1.0,0.99,0.01,1,50,1000,1000,-0.1195,,,,
6,0.95,128,0.0001,1.0,0.99,0.01,1,50,1000,20000,-0.1245,,,,
6,0.95,128,0.0001,1.0,0.99,0.01,1,50,1000,50000,-0.14,,,,
6,0.95,128,0.0001,1.0,0.99,0.001,1,50,1000,1000,-0.223,,,,
6,0.95,128,0.0001,1.0,0.99,0.001,1,50,1000,20000,-0.119,,,,
6,0.95,128,0.0001,1.0,0.99,0.001,1,50,1000,50000,-0.158,,,,
6,0.95,128,0.0001,1.0,0.995,0.01,1,50,1000,1000,-0.151,,,,
6,0.95,128,0.0001,1.0,0.995,0.01,1,50,1000,20000,-0.1415,,,,
6,0.95,128,0.0001,1.0,0.995,0.01,1,50,1000,50000,-0.1375,,,,
6,0.95,128,0.0001,1.0,0.995,0.001,1,50,1000,1000,-0.1245,,,,
6,0.95,128,0.0001,1.0,0.995,0.001,1,50,1000,20000,-0.191,,,,
6,0.95,128,0.0001,1.0,0.995,0.001,1,50,1000,50000,-0.131,,,,
6,0.95,128,0.0001,0.5,0.98,0.01,1,50,1000,1000,-0.106,,,,
6,0.95,128,0.0001,0.5,0.98,0.01,1,50,1000,20000,-0.137,,,,
6,0.95,128,0.0001,0.5,0.98,0.01,1,50,1000,50000,-0.169,,,,
6,0.95,128,0.0001,0.5,0.98,0.001,1,50,1000,1000,-0.21,,,,
6,0.95,128,0.0001,0.5,0.98,0.001,1,50,1000,20000,-0.131,,,,
6,0.95,128,0.0001,0.5,0.98,0.001,1,50,1000,50000,-0.0765,,,,
6,0.95,128,0.0001,0.5,0.99,0.01,1,50,1000,1000,-0.14,,,,
6,0.95,128,0.0001,0.5,0.99,0.01,1,50,1000,20000,-0.0835,,,,
6,0.95,128,0.0001,0.5,0.99,0.01,1,50,1000,50000,-0.1175,,,,
6,0.95,128,0.0001,0.5,0.99,0.001,1,50,1000,1000,-0.1155,,,,
6,0.95,128,0.0001,0.5,0.99,0.001,1,50,1000,20000,-0.0935,,,,
6,0.95,128,0.0001,0.5,0.99,0.001,1,50,1000,50000,-0.1195,,,,
6,0.95,128,0.0001,0.5,0.995,0.01,1,50,1000,1000,-0.1395,,,,
6,0.95,128,0.0001,0.5,0.995,0.01,1,50,1000,20000,-0.1555,,,,
6,0.95,128,0.0001,0.5,0.995,0.01,1,50,1000,50000,-0.1275,,,,
6,0.95,128,0.0001,0.5,0.995,0.001,1,50,1000,1000,-0.15,,,,
6,0.95,128,0.0001,0.5,0.995,0.001,1,50,1000,20000,-0.1175,,,,
6,0.95,128,0.0001,0.5,0.995,0.001,1,50,1000,50000,-0.147,,,,
6,0.95,128,0.0005,1.0,0.98,0.01,1,50,1000,1000,-0.2035,,,,
6,0.95,128,0.0005,1.0,0.98,0.01,1,50,1000,20000,-0.103,,,,
6,0.95,128,0.0005,1.0,0.98,0.01,1,50,1000,50000,-0.176,,,,
6,0.95,128,0.0005,1.0,0.98,0.001,1,50,1000,1000,-0.129,,,,
6,0.95,128,0.0005,1.0,0.98,0.001,1,50,1000,20000,-0.173,,,,
6,0.95,128,0.0005,1.0,0.98,0.001,1,50,1000,50000,-0.1255,,,,
6,0.95,128,0.0005,1.0,0.99,0.01,1,50,1000,1000,-0.1405,,,,
6,0.95,128,0.0005,1.0,0.99,0.01,1,50,1000,20000,-0.244,,,,
6,0.95,128,0.0005,1.0,0.99,0.01,1,50,1000,50000,-0.1615,,,,
6,0.95,128,0.0005,1.0,0.99,0.001,1,50,1000,1000,-0.2005,,,,
6,0.95,128,0.0005,1.0,0.99,0.001,1,50,1000,20000,-0.1045,,,,
6,0.95,128,0.0005,1.0,0.99,0.001,1,50,1000,50000,-0.2315,,,,
6,0.95,128,0.0005,1.0,0.995,0.01,1,50,1000,1000,-0.155,,,,
6,0.95,128,0.0005,1.0,0.995,0.01,1,50,1000,20000,-0.1915,,,,
6,0.95,128,0.0005,1.0,0.995,0.01,1,50,1000,50000,-0.124,,,,
6,0.95,128,0.0005,1.0,0.995,0.001,1,50,1000,1000,-0.1855,,,,
6,0.95,128,0.0005,1.0,0.995,0.001,1,50,1000,20000,-0.2015,,,,
6,0.95,128,0.0005,1.0,0.995,0.001,1,50,1000,50000,-0.1695,,,,
6,0.95,128,0.0005,0.5,0.98,0.01,1,50,1000,1000,-0.2095,,,,
6,0.95,128,0.0005,0.5,0.98,0.01,1,50,1000,20000,-0.146,,,,
6,0.95,128,0.0005,0.5,0.98,0.01,1,50,1000,50000,-0.2125,,,,
6,0.95,128,0.0005,0.5,0.98,0.001,1,50,1000,1000,-0.1535,,,,
6,0.95,128,0.0005,0.5,0.98,0.001,1,50,1000,20000,-0.108,,,,
6,0.95,128,0.0005,0.5,0.98,0.001,1,50,1000,50000,-0.1205,,,,
6,0.95,128,0.0005,0.5,0.99,0.01,1,50,1000,1000,-0.169,,,,
6,0.95,128,0.0005,0.5,0.99,0.01,1,50,1000,20000,-0.0965,,,,
6,0.95,128,0.0005,0.5,0.99,0.01,1,50,1000,50000,-0.1435,,,,
6,0.95,128,0.0005,0.5,0.99,0.001,1,50,1000,1000,-0.1485,,,,
6,0.95,128,0.0005,0.5,0.99,0.001,1,50,1000,20000,-0.1955,,,,
6,0.95,128,0.0005,0.5,0.99,0.001,1,50,1000,50000,-0.1735,,,,
6,0.95,128,0.0005,0.5,0.995,0.01,1,50,1000,1000,-0.156,,,,
6,0.95,128,0.0005,0.5,0.995,0.01,1,50,1000,20000,-0.147,,,,
6,0.95,128,0.0005,0.5,0.995,0.01,1,50,1000,50000,-0.13,,,,
6,0.95,128,0.0005,0.5,0.995,0.001,1,50,1000,1000,-0.225,,,,
6,0.95,128,0.0005,0.5,0.995,0.001,1,50,1000,20000,-0.14,,,,
6,0.95,128,0.0005,0.5,0.995,0.001,1,50,1000,50000,-0.0965,,,,
6,0.95,128,0.001,1.0,0.98,0.01,1,50,1000,1000,-0.2565,,,,
6,0.95,128,0.001,1.0,0.98,0.01,1,50,1000,20000,-0.164,,,,
6,0.95,128,0.001,1.0,0.98,0.01,1,50,1000,50000,-0.1155,,,,
6,0.95,128,0.001,1.0,0.98,0.001,1,50,1000,1000,-0.175,,,,
6,0.95,128,0.001,1.0,0.98,0.001,1,50,1000,20000,-0.1725,,,,
